userid,timestamp,eventprocessedutctime,partitionid,eventenqueuedutctime,breathingrate,temperature,ventilization,activity,heartratebpm,cadence,velocity,speed,hib,heartrateredzone,heartratevariability,scored labels,scored probabilities,id,companyname,imageurl,firstname,lastname,username,type,phone,email,adminfname,adminlname,adminuname,admintype,adminphone,adminemail
fc540bfa-136a-4733-b87d-d6d20eeae310,2017-03-07T21:02:08.2516733Z,2017-03-07T21:02:11.6472347Z,2,2017-03-07T21:02:10.8140000Z,17.51138318,96.951587854862,,0.136821026,91,2,6.29092810129815,0,2,0,6.27820114202966,N,2.40940644289367E-05,fc540bfa-136a-4733-b87d-d6d20eeae310,The Complicated Badger,/images/JilonnaAnimesh.png,Jilonna,Animesh,Jilonna.Animesh,3,8725551212,Jilonna.Animesh@TheComplicatedBadger.com,Jyssa,Anuk,Jyssa.Anuk,2,8725551212,Jyssa.Anuk@TheComplicatedBadger.com
7b335331-75a9-4c95-8fd5-de13101287a8,2017-03-07T21:02:12.1436371Z,2017-03-07T21:02:15.6016854Z,0,2017-03-07T21:02:15.5720000Z,19.49824366,96.8308022878276,,0.241053442,107,34,91.9238002124323,1,0,0,6.78427942027923,N,2.40940644289367E-05,7b335331-75a9-4c95-8fd5-de13101287a8,The Complicated Badger,/images/AlaebryllaAnshuga.png,Alaebrylla,Anshuga,Alaebrylla.Anshuga,3,8725551212,Alaebrylla.Anshuga@TheComplicatedBadger.com,Jyssa,Anuk,Jyssa.Anuk,2,8725551212,Jyssa.Anuk@TheComplicatedBadger.com
435942dd-be1f-4c8e-b63f-b26adfd308f8,2017-03-07T21:02:12.1506620Z,2017-03-07T21:02:15.6016854Z,0,2017-03-07T21:02:15.5870000Z,19.37406488,96.8996668043079,,0.234538916,106,32,84.6765758939649,1,0,0,3.74658330749176,N,2.40940644289367E-05,435942dd-be1f-4c8e-b63f-b26adfd308f8,The Complicated Badger,/images/ElolonnaDrahaua.png,Elolonna,Drahaua,Elolonna.Drahaua,3,8725551212,Elolonna.Drahaua@TheComplicatedBadger.com,Jyssa,Anuk,Jyssa.Anuk,2,8725551212,Jyssa.Anuk@TheComplicatedBadger.com
d7caa4ec-dc04-449a-bd5c-3b1dc19573c0,2017-03-07T21:02:12.8938320Z,2017-03-07T21:02:16.3347269Z,1,2017-03-07T21:02:17.0100000Z,17.82183013,96.5996556610799,,0.153107341,93,7,20.0154134958066,0,1,0,6.77682521365951,N,2.40940644289367E-05,d7caa4ec-dc04-449a-bd5c-3b1dc19573c0,The Complicated Badger,/images/JillAniua.png,Jill,Aniua,Jill.Aniua,3,8725551212,Jill.Aniua@TheComplicatedBadger.com,Jyssa,Anuk,Jyssa.Anuk,2,8725551212,Jyssa.Anuk@TheComplicatedBadger.com
51798043-860e-4e1f-8804-d6d72724b4a7,2017-03-07T21:02:12.9501490Z,2017-03-07T21:02:16.3347269Z,2,2017-03-07T21:02:15.5090000Z,18.81526037,96.6248915133182,,0.205223549,101,23,62.5477597862213,1,0,0,9.81810773492345,N,2.40940644289367E-05,51798043-860e-4e1f-8804-d6d72724b4a7,The Complicated Badger,/images/BreniverMardahaga.png,Breniver,Mardahaga,Breniver.Mardahaga,3,8725551212,Breniver.Mardahaga@TheComplicatedBadger.com,Jyssa,Anuk,Jyssa.Anuk,2,8725551212,Jyssa.Anuk@TheComplicatedBadger.com
fc540bfa-136a-4733-b87d-d6d20eeae310,2017-03-07T21:02:13.5315528Z,2017-03-07T21:02:16.8976031Z,2,2017-03-07T21:02:16.0880000Z,17.51138318,96.1755441395452,,0.136821026,91,2,6.21050264633808,0,2,0,6.24085102027421,N,2.40940644289367E-05,fc540bfa-136a-4733-b87d-d6d20eeae310,The Complicated Badger,/images/JilonnaAnimesh.png,Jilonna,Animesh,Jilonna.Animesh,3,8725551212,Jilonna.Animesh@TheComplicatedBadger.com,Jyssa,Anuk,Jyssa.Anuk,2,8725551212,Jyssa.Anuk@TheComplicatedBadger.com
7b335331-75a9-4c95-8fd5-de13101287a8,2017-03-07T21:02:17.5531838Z,2017-03-07T21:02:21.0239592Z,0,2017-03-07T21:02:20.9800000Z,19.37406488,96.962877587398,,0.234538916,106,32,87.0619702734216,1,0,0,6.85438873023518,N,2.40940644289367E-05,7b335331-75a9-4c95-8fd5-de13101287a8,The Complicated Badger,/images/AlaebryllaAnshuga.png,Alaebrylla,Anshuga,Alaebrylla.Anshuga,3,8725551212,Alaebrylla.Anshuga@TheComplicatedBadger.com,Jyssa,Anuk,Jyssa.Anuk,2,8725551212,Jyssa.Anuk@TheComplicatedBadger.com
435942dd-be1f-4c8e-b63f-b26adfd308f8,2017-03-07T21:02:17.5621427Z,2017-03-07T21:02:21.0239592Z,0,2017-03-07T21:02:20.9960000Z,19.43615427,96.2336969986715,,0.237796179,106,33,86.3887780637764,1,0,0,3.72366845051442,N,2.40940644289367E-05,435942dd-be1f-4c8e-b63f-b26adfd308f8,The Complicated Badger,/images/ElolonnaDrahaua.png,Elolonna,Drahaua,Elolonna.Drahaua,3,8725551212,Elolonna.Drahaua@TheComplicatedBadger.com,Jyssa,Anuk,Jyssa.Anuk,2,8725551212,Jyssa.Anuk@TheComplicatedBadger.com
d7caa4ec-dc04-449a-bd5c-3b1dc19573c0,2017-03-07T21:02:18.2536497Z,2017-03-07T21:02:21.6333419Z,1,2017-03-07T21:02:22.3740000Z,17.82183013,96.9497111695584,,0.153107341,93,7,19.0830557566681,0,1,0,6.77428908016147,N,2.40940644289367E-05,d7caa4ec-dc04-449a-bd5c-3b1dc19573c0,The Complicated Badger,/images/JillAniua.png,Jill,Aniua,Jill.Aniua,3,8725551212,Jill.Aniua@TheComplicatedBadger.com,Jyssa,Anuk,Jyssa.Anuk,2,8725551212,Jyssa.Anuk@TheComplicatedBadger.com
51798043-860e-4e1f-8804-d6d72724b4a7,2017-03-07T21:02:18.2767002Z,2017-03-07T21:02:21.7427127Z,2,2017-03-07T21:02:20.8370000Z,18.81526037,96.6124115305079,,0.205223549,101,23,61.4431684612366,1,0,0,9.78010526419692,N,2.40940644289367E-05,51798043-860e-4e1f-8804-d6d72724b4a7,The Complicated Badger,/images/BreniverMardahaga.png,Breniver,Mardahaga,Breniver.Mardahaga,3,8725551212,Breniver.Mardahaga@TheComplicatedBadger.com,Jyssa,Anuk,Jyssa.Anuk,2,8725551212,Jyssa.Anuk@TheComplicatedBadger.com
fc540bfa-136a-4733-b87d-d6d20eeae310,2017-03-07T21:02:18.8143169Z,2017-03-07T21:02:22.1802434Z,2,2017-03-07T21:02:21.3690000Z,17.57347257,96.4372299208479,,0.140078289,91,3,11.3232163420132,0,2,0,6.20657462916954,N,2.40940644289367E-05,fc540bfa-136a-4733-b87d-d6d20eeae310,The Complicated Badger,/images/JilonnaAnimesh.png,Jilonna,Animesh,Jilonna.Animesh,3,8725551212,Jilonna.Animesh@TheComplicatedBadger.com,Jyssa,Anuk,Jyssa.Anuk,2,8725551212,Jyssa.Anuk@TheComplicatedBadger.com
435942dd-be1f-4c8e-b63f-b26adfd308f8,2017-03-07T21:02:23.3609482Z,2017-03-07T21:02:26.8139285Z,0,2017-03-07T21:02:26.7920000Z,19.49824366,96.3761970062629,,0.241053442,107,34,88.1009802335878,1,0,0,3.70116897072487,N,2.40940644289367E-05,435942dd-be1f-4c8e-b63f-b26adfd308f8,The Complicated Badger,/images/ElolonnaDrahaua.png,Elolonna,Drahaua,Elolonna.Drahaua,3,8725551212,Elolonna.Drahaua@TheComplicatedBadger.com,Jyssa,Anuk,Jyssa.Anuk,2,8725551212,Jyssa.Anuk@TheComplicatedBadger.com
7b335331-75a9-4c95-8fd5-de13101287a8,2017-03-07T21:02:23.3762206Z,2017-03-07T21:02:26.8139285Z,0,2017-03-07T21:02:26.8080000Z,19.2498861,96.8834114060194,,0.22802439,105,30,82.8165940013212,1,0,0,6.93935312898396,N,2.40940644289367E-05,7b335331-75a9-4c95-8fd5-de13101287a8,The Complicated Badger,/images/AlaebryllaAnshuga.png,Alaebrylla,Anshuga,Alaebrylla.Anshuga,3,8725551212,Alaebrylla.Anshuga@TheComplicatedBadger.com,Jyssa,Anuk,Jyssa.Anuk,2,8725551212,Jyssa.Anuk@TheComplicatedBadger.com
d7caa4ec-dc04-449a-bd5c-3b1dc19573c0,2017-03-07T21:02:23.5648425Z,2017-03-07T21:02:27.1264361Z,1,2017-03-07T21:02:27.6800000Z,17.88391952,96.5199245198257,,0.156364604,94,8,21.3433720534132,0,1,0,6.77092151418553,N,2.40940644289367E-05,d7caa4ec-dc04-449a-bd5c-3b1dc19573c0,The Complicated Badger,/images/JillAniua.png,Jill,Aniua,Jill.Aniua,3,8725551212,Jill.Aniua@TheComplicatedBadger.com,Jyssa,Anuk,Jyssa.Anuk,2,8725551212,Jyssa.Anuk@TheComplicatedBadger.com
51798043-860e-4e1f-8804-d6d72724b4a7,2017-03-07T21:02:23.8640124Z,2017-03-07T21:02:27.2826712Z,2,2017-03-07T21:02:26.4260000Z,18.81526037,96.5996724504976,,0.205223549,101,23,61.9557954451061,1,0,0,9.73591059850453,N,2.40940644289367E-05,51798043-860e-4e1f-8804-d6d72724b4a7,The Complicated Badger,/images/BreniverMardahaga.png,Breniver,Mardahaga,Breniver.Mardahaga,3,8725551212,Breniver.Mardahaga@TheComplicatedBadger.com,Jyssa,Anuk,Jyssa.Anuk,2,8725551212,Jyssa.Anuk@TheComplicatedBadger.com
fc540bfa-136a-4733-b87d-d6d20eeae310,2017-03-07T21:02:24.8280221Z,2017-03-07T21:02:28.2514426Z,2,2017-03-07T21:02:27.3960000Z,17.69765135,96.0269018253437,,0.146592815,92,5,16.4359300376883,0,2,0,6.17709462029006,N,2.40940644289367E-05,fc540bfa-136a-4733-b87d-d6d20eeae310,The Complicated Badger,/images/JilonnaAnimesh.png,Jilonna,Animesh,Jilonna.Animesh,3,8725551212,Jilonna.Animesh@TheComplicatedBadger.com,Jyssa,Anuk,Jyssa.Anuk,2,8725551212,Jyssa.Anuk@TheComplicatedBadger.com
435942dd-be1f-4c8e-b63f-b26adfd308f8,2017-03-07T21:02:28.7404986Z,2017-03-07T21:02:32.2438459Z,0,2017-03-07T21:02:32.1730000Z,19.49824366,96.3246777659863,,0.241053442,107,34,89.8131824033993,1,0,0,3.67907246866542,N,2.40940644289367E-05,435942dd-be1f-4c8e-b63f-b26adfd308f8,The Complicated Badger,/images/ElolonnaDrahaua.png,Elolonna,Drahaua,Elolonna.Drahaua,3,8725551212,Elolonna.Drahaua@TheComplicatedBadger.com,Jyssa,Anuk,Jyssa.Anuk,2,8725551212,Jyssa.Anuk@TheComplicatedBadger.com
7b335331-75a9-4c95-8fd5-de13101287a8,2017-03-07T21:02:28.8145208Z,2017-03-07T21:02:32.2438459Z,0,2017-03-07T21:02:32.2510000Z,19.18779671,96.699069445347,,0.224767127,104,29,78.5712177292208,1,0,0,7.01849228297136,N,2.40940644289367E-05,7b335331-75a9-4c95-8fd5-de13101287a8,The Complicated Badger,/images/AlaebryllaAnshuga.png,Alaebrylla,Anshuga,Alaebrylla.Anshuga,3,8725551212,Alaebrylla.Anshuga@TheComplicatedBadger.com,Jyssa,Anuk,Jyssa.Anuk,2,8725551212,Jyssa.Anuk@TheComplicatedBadger.com
d7caa4ec-dc04-449a-bd5c-3b1dc19573c0,2017-03-07T21:02:28.8625447Z,2017-03-07T21:02:32.2438459Z,1,2017-03-07T21:02:32.9870000Z,17.94600891,96.0696294606056,,0.159621867,94,9,23.6036883501582,0,1,0,6.75655429873779,N,2.40940644289367E-05,d7caa4ec-dc04-449a-bd5c-3b1dc19573c0,The Complicated Badger,/images/JillAniua.png,Jill,Aniua,Jill.Aniua,3,8725551212,Jill.Aniua@TheComplicatedBadger.com,Jyssa,Anuk,Jyssa.Anuk,2,8725551212,Jyssa.Anuk@TheComplicatedBadger.com
51798043-860e-4e1f-8804-d6d72724b4a7,2017-03-07T21:02:29.1907475Z,2017-03-07T21:02:32.6013765Z,2,2017-03-07T21:02:31.7580000Z,18.81526037,96.3551199754491,,0.205223549,101,23,62.4684224289756,1,0,0,9.68708788453096,N,2.40940644289367E-05,51798043-860e-4e1f-8804-d6d72724b4a7,The Complicated Badger,/images/BreniverMardahaga.png,Breniver,Mardahaga,Breniver.Mardahaga,3,8725551212,Breniver.Mardahaga@TheComplicatedBadger.com,Jyssa,Anuk,Jyssa.Anuk,2,8725551212,Jyssa.Anuk@TheComplicatedBadger.com
fc540bfa-136a-4733-b87d-d6d20eeae310,2017-03-07T21:02:30.1225608Z,2017-03-07T21:02:33.5701209Z,2,2017-03-07T21:02:32.6800000Z,17.82183013,96.7189845664981,,0.153107341,93,7,21.5486437333635,0,2,0,6.14800089427371,N,2.40940644289367E-05,fc540bfa-136a-4733-b87d-d6d20eeae310,The Complicated Badger,/images/JilonnaAnimesh.png,Jilonna,Animesh,Jilonna.Animesh,3,8725551212,Jilonna.Animesh@TheComplicatedBadger.com,Jyssa,Anuk,Jyssa.Anuk,2,8725551212,Jyssa.Anuk@TheComplicatedBadger.com
7b335331-75a9-4c95-8fd5-de13101287a8,2017-03-07T21:02:34.1424858Z,2017-03-07T21:02:37.5097480Z,0,2017-03-07T21:02:37.5730000Z,19.06361793,96.065027994134,,0.218252601,103,27,74.3258414571204,1,0,0,7.11224777625898,N,2.40940644289367E-05,7b335331-75a9-4c95-8fd5-de13101287a8,The Complicated Badger,/images/AlaebryllaAnshuga.png,Alaebrylla,Anshuga,Alaebrylla.Anshuga,3,8725551212,Alaebrylla.Anshuga@TheComplicatedBadger.com,Jyssa,Anuk,Jyssa.Anuk,2,8725551212,Jyssa.Anuk@TheComplicatedBadger.com
435942dd-be1f-4c8e-b63f-b26adfd308f8,2017-03-07T21:02:34.1434747Z,2017-03-07T21:02:37.6347414Z,0,2017-03-07T21:02:37.5730000Z,19.56033305,96.7322241662686,,0.244310705,107,35,91.5253845732107,1,0,0,3.6573670569591,N,2.40940644289367E-05,435942dd-be1f-4c8e-b63f-b26adfd308f8,The Complicated Badger,/images/ElolonnaDrahaua.png,Elolonna,Drahaua,Elolonna.Drahaua,3,8725551212,Elolonna.Drahaua@TheComplicatedBadger.com,Jyssa,Anuk,Jyssa.Anuk,2,8725551212,Jyssa.Anuk@TheComplicatedBadger.com
d7caa4ec-dc04-449a-bd5c-3b1dc19573c0,2017-03-07T21:02:34.3116861Z,2017-03-07T21:02:37.7441096Z,1,2017-03-07T21:02:38.4290000Z,18.0080983,96.1122835577057,,0.16287913,95,10,25.8640046469032,0,1,0,6.73357893481006,N,2.40940644289367E-05,d7caa4ec-dc04-449a-bd5c-3b1dc19573c0,The Complicated Badger,/images/JillAniua.png,Jill,Aniua,Jill.Aniua,3,8725551212,Jill.Aniua@TheComplicatedBadger.com,Jyssa,Anuk,Jyssa.Anuk,2,8725551212,Jyssa.Anuk@TheComplicatedBadger.com
51798043-860e-4e1f-8804-d6d72724b4a7,2017-03-07T21:02:34.5147311Z,2017-03-07T21:02:37.9628677Z,2,2017-03-07T21:02:37.0790000Z,18.81526037,96.106030382731,,0.205223549,101,23,62.9810494128451,1,0,0,9.63896518440904,N,2.40940644289367E-05,51798043-860e-4e1f-8804-d6d72724b4a7,The Complicated Badger,/images/BreniverMardahaga.png,Breniver,Mardahaga,Breniver.Mardahaga,3,8725551212,Breniver.Mardahaga@TheComplicatedBadger.com,Jyssa,Anuk,Jyssa.Anuk,2,8725551212,Jyssa.Anuk@TheComplicatedBadger.com
fc540bfa-136a-4733-b87d-d6d20eeae310,2017-03-07T21:02:35.3920401Z,2017-03-07T21:02:38.7753367Z,2,2017-03-07T21:02:37.9540000Z,17.94600891,96.6369910583072,,0.159621867,94,9,26.6613574290386,0,2,0,6.11928619463663,N,2.40940644289367E-05,fc540bfa-136a-4733-b87d-d6d20eeae310,The Complicated Badger,/images/JilonnaAnimesh.png,Jilonna,Animesh,Jilonna.Animesh,3,8725551212,Jilonna.Animesh@TheComplicatedBadger.com,Jyssa,Anuk,Jyssa.Anuk,2,8725551212,Jyssa.Anuk@TheComplicatedBadger.com
7b335331-75a9-4c95-8fd5-de13101287a8,2017-03-07T21:02:39.4817547Z,2017-03-07T21:02:42.9200187Z,0,2017-03-07T21:02:42.9210000Z,18.93943915,96.3559436999988,,0.211738075,102,25,70.08046518502,1,0,0,7.22051529811577,N,2.40940644289367E-05,7b335331-75a9-4c95-8fd5-de13101287a8,The Complicated Badger,/images/AlaebryllaAnshuga.png,Alaebrylla,Anshuga,Alaebrylla.Anshuga,3,8725551212,Alaebrylla.Anshuga@TheComplicatedBadger.com,Jyssa,Anuk,Jyssa.Anuk,2,8725551212,Jyssa.Anuk@TheComplicatedBadger.com
435942dd-be1f-4c8e-b63f-b26adfd308f8,2017-03-07T21:02:39.5275518Z,2017-03-07T21:02:42.9200187Z,0,2017-03-07T21:02:42.9680000Z,19.49824366,96.7088832267136,,0.241053442,107,34,88.8197059111075,1,0,0,3.63604133343599,N,2.40940644289367E-05,435942dd-be1f-4c8e-b63f-b26adfd308f8,The Complicated Badger,/images/ElolonnaDrahaua.png,Elolonna,Drahaua,Elolonna.Drahaua,3,8725551212,Elolonna.Drahaua@TheComplicatedBadger.com,Jyssa,Anuk,Jyssa.Anuk,2,8725551212,Jyssa.Anuk@TheComplicatedBadger.com
d7caa4ec-dc04-449a-bd5c-3b1dc19573c0,2017-03-07T21:02:39.7007874Z,2017-03-07T21:02:43.3106559Z,1,2017-03-07T21:02:43.8240000Z,18.07018769,96.3207914518755,,0.166136393,95,11,28.1243209436483,0,1,0,6.71068604615291,N,2.40940644289367E-05,d7caa4ec-dc04-449a-bd5c-3b1dc19573c0,The Complicated Badger,/images/JillAniua.png,Jill,Aniua,Jill.Aniua,3,8725551212,Jill.Aniua@TheComplicatedBadger.com,Jyssa,Anuk,Jyssa.Anuk,2,8725551212,Jyssa.Anuk@TheComplicatedBadger.com
51798043-860e-4e1f-8804-d6d72724b4a7,2017-03-07T21:02:39.8270658Z,2017-03-07T21:02:43.3106559Z,2,2017-03-07T21:02:42.3970000Z,18.81526037,96.0542729897677,,0.205223549,101,23,63.4936763967146,1,0,0,9.58773353164199,N,2.40940644289367E-05,51798043-860e-4e1f-8804-d6d72724b4a7,The Complicated Badger,/images/BreniverMardahaga.png,Breniver,Mardahaga,Breniver.Mardahaga,3,8725551212,Breniver.Mardahaga@TheComplicatedBadger.com,Jyssa,Anuk,Jyssa.Anuk,2,8725551212,Jyssa.Anuk@TheComplicatedBadger.com
fc540bfa-136a-4733-b87d-d6d20eeae310,2017-03-07T21:02:40.6757904Z,2017-03-07T21:02:44.0785079Z,2,2017-03-07T21:02:43.2410000Z,18.0080983,96.8322543440537,,0.16287913,95,10,31.7740711247137,0,2,0,6.09094339325331,N,2.40940644289367E-05,fc540bfa-136a-4733-b87d-d6d20eeae310,The Complicated Badger,/images/JilonnaAnimesh.png,Jilonna,Animesh,Jilonna.Animesh,3,8725551212,Jilonna.Animesh@TheComplicatedBadger.com,Jyssa,Anuk,Jyssa.Anuk,2,8725551212,Jyssa.Anuk@TheComplicatedBadger.com
7b335331-75a9-4c95-8fd5-de13101287a8,2017-03-07T21:02:44.8307183Z,2017-03-07T21:02:48.5533565Z,0,2017-03-07T21:02:48.2590000Z,19.00152854,96.4390408724728,,0.214995338,103,26,70.2554028406526,1,0,0,7.32154041406105,N,2.40940644289367E-05,7b335331-75a9-4c95-8fd5-de13101287a8,The Complicated Badger,/images/AlaebryllaAnshuga.png,Alaebrylla,Anshuga,Alaebrylla.Anshuga,3,8725551212,Alaebrylla.Anshuga@TheComplicatedBadger.com,Jyssa,Anuk,Jyssa.Anuk,2,8725551212,Jyssa.Anuk@TheComplicatedBadger.com
435942dd-be1f-4c8e-b63f-b26adfd308f8,2017-03-07T21:02:44.9366357Z,2017-03-07T21:02:48.5533565Z,0,2017-03-07T21:02:48.3680000Z,19.43615427,96.4188962007961,,0.237796179,106,33,86.1140272490044,1,0,0,3.61508435596342,N,2.40940644289367E-05,435942dd-be1f-4c8e-b63f-b26adfd308f8,The Complicated Badger,/images/ElolonnaDrahaua.png,Elolonna,Drahaua,Elolonna.Drahaua,3,8725551212,Elolonna.Drahaua@TheComplicatedBadger.com,Jyssa,Anuk,Jyssa.Anuk,2,8725551212,Jyssa.Anuk@TheComplicatedBadger.com
d7caa4ec-dc04-449a-bd5c-3b1dc19573c0,2017-03-07T21:02:45.0388809Z,2017-03-07T21:02:48.5533565Z,1,2017-03-07T21:02:49.1640000Z,18.07018769,96.8995041227432,,0.166136393,95,11,30.3846372403933,0,1,0,6.6878833312568,N,2.40940644289367E-05,d7caa4ec-dc04-449a-bd5c-3b1dc19573c0,The Complicated Badger,/images/JillAniua.png,Jill,Aniua,Jill.Aniua,3,8725551212,Jill.Aniua@TheComplicatedBadger.com,Jyssa,Anuk,Jyssa.Anuk,2,8725551212,Jyssa.Anuk@TheComplicatedBadger.com
51798043-860e-4e1f-8804-d6d72724b4a7,2017-03-07T21:02:45.2055067Z,2017-03-07T21:02:48.5846022Z,2,2017-03-07T21:02:47.7760000Z,18.87734976,96.3290106790741,,0.208480812,102,24,64.0063033805842,1,0,0,9.53474641365071,N,2.40940644289367E-05,51798043-860e-4e1f-8804-d6d72724b4a7,The Complicated Badger,/images/BreniverMardahaga.png,Breniver,Mardahaga,Breniver.Mardahaga,3,8725551212,Breniver.Mardahaga@TheComplicatedBadger.com,Jyssa,Anuk,Jyssa.Anuk,2,8725551212,Jyssa.Anuk@TheComplicatedBadger.com
fc540bfa-136a-4733-b87d-d6d20eeae310,2017-03-07T21:02:46.0123586Z,2017-03-07T21:02:49.4283284Z,2,2017-03-07T21:02:48.5730000Z,18.13227708,96.0764349508455,,0.169393656,96,12,36.8867848203888,0,2,0,6.06869744172512,N,2.40940644289367E-05,fc540bfa-136a-4733-b87d-d6d20eeae310,The Complicated Badger,/images/JilonnaAnimesh.png,Jilonna,Animesh,Jilonna.Animesh,3,8725551212,Jilonna.Animesh@TheComplicatedBadger.com,Jyssa,Anuk,Jyssa.Anuk,2,8725551212,Jyssa.Anuk@TheComplicatedBadger.com
7b335331-75a9-4c95-8fd5-de13101287a8,2017-03-07T21:02:50.2184158Z,2017-03-07T21:02:53.6778603Z,0,2017-03-07T21:02:53.6540000Z,19.00152854,96.8718070722519,,0.214995338,103,26,70.4303404962852,1,0,0,7.39656937045378,N,2.40940644289367E-05,7b335331-75a9-4c95-8fd5-de13101287a8,The Complicated Badger,/images/AlaebryllaAnshuga.png,Alaebrylla,Anshuga,Alaebrylla.Anshuga,3,8725551212,Alaebrylla.Anshuga@TheComplicatedBadger.com,Jyssa,Anuk,Jyssa.Anuk,2,8725551212,Jyssa.Anuk@TheComplicatedBadger.com
435942dd-be1f-4c8e-b63f-b26adfd308f8,2017-03-07T21:02:50.2831311Z,2017-03-07T21:02:53.6778603Z,0,2017-03-07T21:02:53.7170000Z,19.37406488,96.5104785237976,,0.234538916,106,32,83.4083485869013,1,0,0,3.59448561885384,N,2.40940644289367E-05,435942dd-be1f-4c8e-b63f-b26adfd308f8,The Complicated Badger,/images/ElolonnaDrahaua.png,Elolonna,Drahaua,Elolonna.Drahaua,3,8725551212,Elolonna.Drahaua@TheComplicatedBadger.com,Jyssa,Anuk,Jyssa.Anuk,2,8725551212,Jyssa.Anuk@TheComplicatedBadger.com
d7caa4ec-dc04-449a-bd5c-3b1dc19573c0,2017-03-07T21:02:50.4049452Z,2017-03-07T21:02:53.8029068Z,1,2017-03-07T21:02:54.5270000Z,18.0080983,96.3181924784175,,0.16287913,95,10,26.7027842808846,0,1,0,6.66517773635321,N,2.40940644289367E-05,d7caa4ec-dc04-449a-bd5c-3b1dc19573c0,The Complicated Badger,/images/JillAniua.png,Jill,Aniua,Jill.Aniua,3,8725551212,Jill.Aniua@TheComplicatedBadger.com,Jyssa,Anuk,Jyssa.Anuk,2,8725551212,Jyssa.Anuk@TheComplicatedBadger.com
51798043-860e-4e1f-8804-d6d72724b4a7,2017-03-07T21:02:50.5075197Z,2017-03-07T21:02:53.9434804Z,2,2017-03-07T21:02:53.0930000Z,18.87734976,96.0114784860106,,0.208480812,102,24,64.5189303644537,1,0,0,9.4812779576575,N,2.40940644289367E-05,51798043-860e-4e1f-8804-d6d72724b4a7,The Complicated Badger,/images/BreniverMardahaga.png,Breniver,Mardahaga,Breniver.Mardahaga,3,8725551212,Breniver.Mardahaga@TheComplicatedBadger.com,Jyssa,Anuk,Jyssa.Anuk,2,8725551212,Jyssa.Anuk@TheComplicatedBadger.com
fc540bfa-136a-4733-b87d-d6d20eeae310,2017-03-07T21:02:51.2902572Z,2017-03-07T21:02:55.1153607Z,2,2017-03-07T21:02:53.8600000Z,18.25645586,96.3768656721231,,0.175908182,97,14,41.999498516064,0,2,0,6.04660370467723,N,2.40940644289367E-05,fc540bfa-136a-4733-b87d-d6d20eeae310,The Complicated Badger,/images/JilonnaAnimesh.png,Jilonna,Animesh,Jilonna.Animesh,3,8725551212,Jilonna.Animesh@TheComplicatedBadger.com,Jyssa,Anuk,Jyssa.Anuk,2,8725551212,Jyssa.Anuk@TheComplicatedBadger.com
435942dd-be1f-4c8e-b63f-b26adfd308f8,2017-03-07T21:02:55.5583781Z,2017-03-07T21:02:58.9861973Z,0,2017-03-07T21:02:58.9880000Z,19.37406488,96.2926277817658,,0.234538916,106,32,83.4494081223749,1,0,0,3.57423503073474,N,2.40940644289367E-05,435942dd-be1f-4c8e-b63f-b26adfd308f8,The Complicated Badger,/images/ElolonnaDrahaua.png,Elolonna,Drahaua,Elolonna.Drahaua,3,8725551212,Elolonna.Drahaua@TheComplicatedBadger.com,Jyssa,Anuk,Jyssa.Anuk,2,8725551212,Jyssa.Anuk@TheComplicatedBadger.com
7b335331-75a9-4c95-8fd5-de13101287a8,2017-03-07T21:02:55.6242483Z,2017-03-07T21:02:59.0018171Z,0,2017-03-07T21:02:59.0500000Z,19.00152854,96.6487736127566,,0.214995338,103,26,70.6052781519178,1,0,0,7.46671899510706,N,2.40940644289367E-05,7b335331-75a9-4c95-8fd5-de13101287a8,The Complicated Badger,/images/AlaebryllaAnshuga.png,Alaebrylla,Anshuga,Alaebrylla.Anshuga,3,8725551212,Alaebrylla.Anshuga@TheComplicatedBadger.com,Jyssa,Anuk,Jyssa.Anuk,2,8725551212,Jyssa.Anuk@TheComplicatedBadger.com
d7caa4ec-dc04-449a-bd5c-3b1dc19573c0,2017-03-07T21:02:55.7885403Z,2017-03-07T21:02:59.2361766Z,1,2017-03-07T21:02:59.9070000Z,17.94600891,96.5109741233806,,0.159621867,94,9,23.0209313213758,0,1,0,6.64257551886386,N,2.40940644289367E-05,d7caa4ec-dc04-449a-bd5c-3b1dc19573c0,The Complicated Badger,/images/JillAniua.png,Jill,Aniua,Jill.Aniua,3,8725551212,Jill.Aniua@TheComplicatedBadger.com,Jyssa,Anuk,Jyssa.Anuk,2,8725551212,Jyssa.Anuk@TheComplicatedBadger.com
51798043-860e-4e1f-8804-d6d72724b4a7,2017-03-07T21:02:55.8718856Z,2017-03-07T21:02:59.3464342Z,2,2017-03-07T21:02:58.4300000Z,19.00152854,96.4631765505593,,0.214995338,103,26,69.771747240974,1,0,0,9.42853072844288,N,2.40940644289367E-05,51798043-860e-4e1f-8804-d6d72724b4a7,The Complicated Badger,/images/BreniverMardahaga.png,Breniver,Mardahaga,Breniver.Mardahaga,3,8725551212,Breniver.Mardahaga@TheComplicatedBadger.com,Jyssa,Anuk,Jyssa.Anuk,2,8725551212,Jyssa.Anuk@TheComplicatedBadger.com
