userid,age,height,weight,heartratebpm,breathingrate,temperature,steps,velocity,altitude,ventilization,activity,cadence,speed,hib,heartrateredzone,heartratevariability,status,id,deviceid,messagetype,longitude,latitude,timestamp,eventprocessedutctime,partitionid,eventenqueuedutctime,companyname,imageurl,firstname,lastname,username,type,phone,email,gender,race
435942dd-be1f-4c8e-b63f-b26adfd308f8,36,73,223,107,19.49824366,96.708883226713581,0,88.8197059111075,0,19522.25588,0.241053442,34,1,0,0,3.63604133343599,1,439659b4-1c6c-4418-8229-ce4df7da584c,6209705c-e8e8-4a68-8b9f-db5945670aed,4,-87.891584,41.894693,2017-03-07T21:02:39.5275518Z,2017-03-07T21:02:42.9200187Z,0,2017-03-07T21:02:42.9680000Z,The Complicated Badger,/images/ElolonnaDrahaua.png,Elolonna,Drahaua,Elolonna.Drahaua,3,8725551212,Elolonna.Drahaua@TheComplicatedBadger.com,2,4
d7caa4ec-dc04-449a-bd5c-3b1dc19573c0,54,64,150,95,18.07018769,96.3207914518755,0,28.1243209436483,0,17383.88102,0.166136393,11,0,1,0,6.71068604615291,1,9702e4ed-1a22-4336-aedd-dde503589aae,f8e25324-9734-4f6b-b57f-9d6f30485e86,4,-87.891584,41.894693,2017-03-07T21:02:39.7007874Z,2017-03-07T21:02:43.3106559Z,1,2017-03-07T21:02:43.8240000Z,The Complicated Badger,/images/JillAniua.png,Jill,Aniua,Jill.Aniua,3,8725551212,Jill.Aniua@TheComplicatedBadger.com,2,2
51798043-860e-4e1f-8804-d6d72724b4a7,34,72,195,101,18.81526037,96.054272989767725,0,63.4936763967146,0,18499.55486,0.205223549,23,1,0,0,9.58773353164199,1,59be3aa3-c618-41af-94d5-f659a1065130,cc0ccbee-0c54-4d18-a027-2edd6e158c71,4,-87.891584,41.894693,2017-03-07T21:02:39.8270658Z,2017-03-07T21:02:43.3106559Z,2,2017-03-07T21:02:42.3970000Z,The Complicated Badger,/images/BreniverMardahaga.png,Breniver,Mardahaga,Breniver.Mardahaga,3,8725551212,Breniver.Mardahaga@TheComplicatedBadger.com,1,3
fc540bfa-136a-4733-b87d-d6d20eeae310,57,73,235,95,18.0080983,96.83225434405368,0,31.7740711247137,0,17290.9082,0.16287913,10,0,2,0,6.09094339325331,1,9206cc07-9071-4c33-b25e-f568fcfe6cee,257b8b85-71be-41dd-a14c-f7b62fdae437,4,-87.891584,41.894693,2017-03-07T21:02:40.6757904Z,2017-03-07T21:02:44.0785079Z,2,2017-03-07T21:02:43.2410000Z,The Complicated Badger,/images/JilonnaAnimesh.png,Jilonna,Animesh,Jilonna.Animesh,3,8725551212,Jilonna.Animesh@TheComplicatedBadger.com,2,3
7b335331-75a9-4c95-8fd5-de13101287a8,23,68,145,103,19.00152854,96.439040872472816,0,70.2554028406526,0,18778.47332,0.214995338,26,1,0,0,7.32154041406105,1,560e4e3d-5945-4347-8c0d-eccc759b8d26,fcafe651-f8a2-44d5-a6c1-7a5f2422bc00,4,-87.891584,41.894693,2017-03-07T21:02:44.8307183Z,2017-03-07T21:02:48.5533565Z,0,2017-03-07T21:02:48.2590000Z,The Complicated Badger,/images/AlaebryllaAnshuga.png,Alaebrylla,Anshuga,Alaebrylla.Anshuga,3,8725551212,Alaebrylla.Anshuga@TheComplicatedBadger.com,2,4
435942dd-be1f-4c8e-b63f-b26adfd308f8,36,73,223,106,19.43615427,96.41889620079607,0,86.1140272490044,0,19429.28306,0.237796179,33,1,0,0,3.61508435596342,1,5087cb2b-5a0c-451f-b919-76e0a418d4a3,6209705c-e8e8-4a68-8b9f-db5945670aed,4,-87.891584,41.894693,2017-03-07T21:02:44.9366357Z,2017-03-07T21:02:48.5533565Z,0,2017-03-07T21:02:48.3680000Z,The Complicated Badger,/images/ElolonnaDrahaua.png,Elolonna,Drahaua,Elolonna.Drahaua,3,8725551212,Elolonna.Drahaua@TheComplicatedBadger.com,2,4
d7caa4ec-dc04-449a-bd5c-3b1dc19573c0,54,64,150,95,18.07018769,96.899504122743153,0,30.3846372403933,0,17383.88102,0.166136393,11,0,1,0,6.6878833312568,1,adce314c-a7d3-4d1f-810d-532c5116ecdd,f8e25324-9734-4f6b-b57f-9d6f30485e86,4,-87.891584,41.894693,2017-03-07T21:02:45.0388809Z,2017-03-07T21:02:48.5533565Z,1,2017-03-07T21:02:49.1640000Z,The Complicated Badger,/images/JillAniua.png,Jill,Aniua,Jill.Aniua,3,8725551212,Jill.Aniua@TheComplicatedBadger.com,2,2
51798043-860e-4e1f-8804-d6d72724b4a7,34,72,195,102,18.87734976,96.3290106790741,0,64.0063033805842,0,18592.52768,0.208480812,24,1,0,0,9.53474641365071,1,2e052e91-9eac-40cd-9947-1a9232ccf1fc,cc0ccbee-0c54-4d18-a027-2edd6e158c71,4,-87.891584,41.894693,2017-03-07T21:02:45.2055067Z,2017-03-07T21:02:48.5846022Z,2,2017-03-07T21:02:47.7760000Z,The Complicated Badger,/images/BreniverMardahaga.png,Breniver,Mardahaga,Breniver.Mardahaga,3,8725551212,Breniver.Mardahaga@TheComplicatedBadger.com,1,3
fc540bfa-136a-4733-b87d-d6d20eeae310,57,73,235,96,18.13227708,96.076434950845524,0,36.8867848203888,0,17476.85384,0.169393656,12,0,2,0,6.06869744172512,1,5366554f-3c85-4479-a88d-e809bbf6c8e1,257b8b85-71be-41dd-a14c-f7b62fdae437,4,-87.891584,41.894693,2017-03-07T21:02:46.0123586Z,2017-03-07T21:02:49.4283284Z,2,2017-03-07T21:02:48.5730000Z,The Complicated Badger,/images/JilonnaAnimesh.png,Jilonna,Animesh,Jilonna.Animesh,3,8725551212,Jilonna.Animesh@TheComplicatedBadger.com,2,3
7b335331-75a9-4c95-8fd5-de13101287a8,23,68,145,103,19.00152854,96.87180707225194,0,70.4303404962852,0,18778.47332,0.214995338,26,1,0,0,7.39656937045378,1,29e88a6c-49d7-4ed0-8f26-e59d2955709a,fcafe651-f8a2-44d5-a6c1-7a5f2422bc00,4,-87.891584,41.894693,2017-03-07T21:02:50.2184158Z,2017-03-07T21:02:53.6778603Z,0,2017-03-07T21:02:53.6540000Z,The Complicated Badger,/images/AlaebryllaAnshuga.png,Alaebrylla,Anshuga,Alaebrylla.Anshuga,3,8725551212,Alaebrylla.Anshuga@TheComplicatedBadger.com,2,4
435942dd-be1f-4c8e-b63f-b26adfd308f8,36,73,223,106,19.37406488,96.510478523797573,0,83.4083485869013,0,19336.31024,0.234538916,32,1,0,0,3.59448561885384,1,ffbec566-d86e-4636-b64d-b47721330083,6209705c-e8e8-4a68-8b9f-db5945670aed,4,-87.891584,41.894693,2017-03-07T21:02:50.2831311Z,2017-03-07T21:02:53.6778603Z,0,2017-03-07T21:02:53.7170000Z,The Complicated Badger,/images/ElolonnaDrahaua.png,Elolonna,Drahaua,Elolonna.Drahaua,3,8725551212,Elolonna.Drahaua@TheComplicatedBadger.com,2,4
d7caa4ec-dc04-449a-bd5c-3b1dc19573c0,54,64,150,95,18.0080983,96.318192478417515,0,26.7027842808846,0,17290.9082,0.16287913,10,0,1,0,6.66517773635321,1,8ab77615-f4e7-413a-8494-6d8d29e6937d,f8e25324-9734-4f6b-b57f-9d6f30485e86,4,-87.891584,41.894693,2017-03-07T21:02:50.4049452Z,2017-03-07T21:02:53.8029068Z,1,2017-03-07T21:02:54.5270000Z,The Complicated Badger,/images/JillAniua.png,Jill,Aniua,Jill.Aniua,3,8725551212,Jill.Aniua@TheComplicatedBadger.com,2,2
51798043-860e-4e1f-8804-d6d72724b4a7,34,72,195,102,18.87734976,96.01147848601056,0,64.5189303644537,0,18592.52768,0.208480812,24,1,0,0,9.4812779576575,1,6581487d-f031-4a5a-a27f-629cd49c04f4,cc0ccbee-0c54-4d18-a027-2edd6e158c71,4,-87.891584,41.894693,2017-03-07T21:02:50.5075197Z,2017-03-07T21:02:53.9278678Z,2,2017-03-07T21:02:53.0930000Z,The Complicated Badger,/images/BreniverMardahaga.png,Breniver,Mardahaga,Breniver.Mardahaga,3,8725551212,Breniver.Mardahaga@TheComplicatedBadger.com,1,3
fc540bfa-136a-4733-b87d-d6d20eeae310,57,73,235,97,18.25645586,96.376865672123088,0,41.999498516064,0,17662.79948,0.175908182,14,0,2,0,6.04660370467723,1,10204edf-7adc-47ba-8916-1557e82a6ef3,257b8b85-71be-41dd-a14c-f7b62fdae437,4,-87.891584,41.894693,2017-03-07T21:02:51.2902572Z,2017-03-07T21:02:55.1153607Z,2,2017-03-07T21:02:53.8600000Z,The Complicated Badger,/images/JilonnaAnimesh.png,Jilonna,Animesh,Jilonna.Animesh,3,8725551212,Jilonna.Animesh@TheComplicatedBadger.com,2,3
435942dd-be1f-4c8e-b63f-b26adfd308f8,36,73,223,106,19.37406488,96.29262778176583,0,83.4494081223749,0,19336.31024,0.234538916,32,1,0,0,3.57423503073474,1,31d67395-f510-49bc-9456-a8fb16b8fe56,6209705c-e8e8-4a68-8b9f-db5945670aed,4,-87.891584,41.894693,2017-03-07T21:02:55.5583781Z,2017-03-07T21:02:58.9861973Z,0,2017-03-07T21:02:58.9880000Z,The Complicated Badger,/images/ElolonnaDrahaua.png,Elolonna,Drahaua,Elolonna.Drahaua,3,8725551212,Elolonna.Drahaua@TheComplicatedBadger.com,2,4
7b335331-75a9-4c95-8fd5-de13101287a8,23,68,145,103,19.00152854,96.648773612756642,0,70.6052781519178,0,18778.47332,0.214995338,26,1,0,0,7.46671899510706,1,b68acfd8-30d7-410a-a589-b8bcf7191490,fcafe651-f8a2-44d5-a6c1-7a5f2422bc00,4,-87.891584,41.894693,2017-03-07T21:02:55.6242483Z,2017-03-07T21:02:59.0018171Z,0,2017-03-07T21:02:59.0500000Z,The Complicated Badger,/images/AlaebryllaAnshuga.png,Alaebrylla,Anshuga,Alaebrylla.Anshuga,3,8725551212,Alaebrylla.Anshuga@TheComplicatedBadger.com,2,4
d7caa4ec-dc04-449a-bd5c-3b1dc19573c0,54,64,150,94,17.94600891,96.5109741233806,0,23.0209313213758,0,17197.93538,0.159621867,9,0,1,0,6.64257551886386,1,67a2e1e8-4ccd-4098-a3e5-fb733d8e3405,f8e25324-9734-4f6b-b57f-9d6f30485e86,4,-87.891584,41.894693,2017-03-07T21:02:55.7885403Z,2017-03-07T21:02:59.2361766Z,1,2017-03-07T21:02:59.9070000Z,The Complicated Badger,/images/JillAniua.png,Jill,Aniua,Jill.Aniua,3,8725551212,Jill.Aniua@TheComplicatedBadger.com,2,2
51798043-860e-4e1f-8804-d6d72724b4a7,34,72,195,103,19.00152854,96.463176550559311,0,69.771747240974,0,18778.47332,0.214995338,26,1,0,0,9.42853072844288,1,0116c5e8-c876-4dbb-b05b-2f2155c6be38,cc0ccbee-0c54-4d18-a027-2edd6e158c71,4,-87.891584,41.894693,2017-03-07T21:02:55.8718856Z,2017-03-07T21:02:59.3464342Z,2,2017-03-07T21:02:58.4300000Z,The Complicated Badger,/images/BreniverMardahaga.png,Breniver,Mardahaga,Breniver.Mardahaga,3,8725551212,Breniver.Mardahaga@TheComplicatedBadger.com,1,3
fc540bfa-136a-4733-b87d-d6d20eeae310,57,73,235,98,18.38063464,96.724495809862617,0,47.1122122117391,0,17848.74512,0.182422708,16,0,2,0,6.02466462559798,1,0a7b720f-80e8-4f33-998c-17db7e34e15b,257b8b85-71be-41dd-a14c-f7b62fdae437,4,-87.891584,41.894693,2017-03-07T21:02:56.6089420Z,2017-03-07T21:02:59.9870334Z,2,2017-03-07T21:02:59.1640000Z,The Complicated Badger,/images/JilonnaAnimesh.png,Jilonna,Animesh,Jilonna.Animesh,3,8725551212,Jilonna.Animesh@TheComplicatedBadger.com,2,3
435942dd-be1f-4c8e-b63f-b26adfd308f8,36,73,223,106,19.37406488,96.956349295543674,0,83.4904676578485,0,19336.31024,0.234538916,32,1,0,0,3.55432289377474,1,6acc4957-cddf-4577-bc67-83bd106d0974,6209705c-e8e8-4a68-8b9f-db5945670aed,4,-87.891584,41.894693,2017-03-07T21:03:00.9141939Z,2017-03-07T21:03:04.3824805Z,0,2017-03-07T21:03:04.3530000Z,The Complicated Badger,/images/ElolonnaDrahaua.png,Elolonna,Drahaua,Elolonna.Drahaua,3,8725551212,Elolonna.Drahaua@TheComplicatedBadger.com,2,4
7b335331-75a9-4c95-8fd5-de13101287a8,23,68,145,103,19.00152854,96.704776712090137,0,70.7802158075505,0,18778.47332,0.214995338,26,1,0,0,7.53233989477985,1,1e6bd532-70a0-476a-a94a-dc32ec1dc5e8,fcafe651-f8a2-44d5-a6c1-7a5f2422bc00,4,-87.891584,41.894693,2017-03-07T21:03:00.9991778Z,2017-03-07T21:03:04.3824805Z,0,2017-03-07T21:03:04.4320000Z,The Complicated Badger,/images/AlaebryllaAnshuga.png,Alaebrylla,Anshuga,Alaebrylla.Anshuga,3,8725551212,Alaebrylla.Anshuga@TheComplicatedBadger.com,2,4
d7caa4ec-dc04-449a-bd5c-3b1dc19573c0,54,64,150,94,17.88391952,96.221112745451322,0,22.0526217033024,0,17104.96256,0.156364604,8,0,1,0,6.62008230520313,1,28acb98e-53be-4bd3-b2e6-92c346377e35,f8e25324-9734-4f6b-b57f-9d6f30485e86,4,-87.891584,41.894693,2017-03-07T21:03:01.1005573Z,2017-03-07T21:03:04.5387057Z,1,2017-03-07T21:03:05.2210000Z,The Complicated Badger,/images/JillAniua.png,Jill,Aniua,Jill.Aniua,3,8725551212,Jill.Aniua@TheComplicatedBadger.com,2,2
51798043-860e-4e1f-8804-d6d72724b4a7,34,72,195,104,19.12570732,96.173624944954,0,75.0245641174944,0,18964.41896,0.221509864,28,1,0,0,9.37682614799118,1,aa327ce8-c8dc-414e-8aa6-5d4116381a9e,cc0ccbee-0c54-4d18-a027-2edd6e158c71,4,-87.891584,41.894693,2017-03-07T21:03:01.2357320Z,2017-03-07T21:03:04.6949666Z,2,2017-03-07T21:03:03.7950000Z,The Complicated Badger,/images/BreniverMardahaga.png,Breniver,Mardahaga,Breniver.Mardahaga,3,8725551212,Breniver.Mardahaga@TheComplicatedBadger.com,1,3
fc540bfa-136a-4733-b87d-d6d20eeae310,57,73,235,99,18.50481342,96.249472628929411,0,52.2249259074142,0,18034.69076,0.188937234,18,0,2,0,6.00288227482624,1,6aab7fd5-ae95-4822-897e-99f2a40a8cf9,257b8b85-71be-41dd-a14c-f7b62fdae437,4,-87.891584,41.894693,2017-03-07T21:03:01.9031033Z,2017-03-07T21:03:05.3222546Z,2,2017-03-07T21:03:04.4670000Z,The Complicated Badger,/images/JilonnaAnimesh.png,Jilonna,Animesh,Jilonna.Animesh,3,8725551212,Jilonna.Animesh@TheComplicatedBadger.com,2,3
7b335331-75a9-4c95-8fd5-de13101287a8,23,68,145,103,19.00152854,96.881337663569184,0,70.9551534631831,0,18778.47332,0.214995338,26,1,0,0,7.59374942884158,1,7ec93c3e-b8fe-47e7-8285-33d1ff5faceb,fcafe651-f8a2-44d5-a6c1-7a5f2422bc00,4,-87.891584,41.894693,2017-03-07T21:03:06.9104414Z,2017-03-07T21:03:10.4810700Z,0,2017-03-07T21:03:10.3460000Z,The Complicated Badger,/images/AlaebryllaAnshuga.png,Alaebrylla,Anshuga,Alaebrylla.Anshuga,3,8725551212,Alaebrylla.Anshuga@TheComplicatedBadger.com,2,4
435942dd-be1f-4c8e-b63f-b26adfd308f8,36,73,223,106,19.37406488,96.361505078785825,0,83.5315271933222,0,19336.31024,0.234538916,32,1,0,0,3.53473988416883,1,e0a796ee-22ee-4795-8329-a16cd29d97e4,6209705c-e8e8-4a68-8b9f-db5945670aed,4,-87.891584,41.894693,2017-03-07T21:03:06.9632066Z,2017-03-07T21:03:10.4966739Z,0,2017-03-07T21:03:10.3910000Z,The Complicated Badger,/images/ElolonnaDrahaua.png,Elolonna,Drahaua,Elolonna.Drahaua,3,8725551212,Elolonna.Drahaua@TheComplicatedBadger.com,2,4
51798043-860e-4e1f-8804-d6d72724b4a7,34,72,195,105,19.2498861,96.277357684111848,0,80.2773809940147,0,19150.3646,0.22802439,30,1,0,0,9.32596299519526,1,b34d9e74-ccec-44bf-9797-9078729115b9,cc0ccbee-0c54-4d18-a027-2edd6e158c71,4,-87.891584,41.894693,2017-03-07T21:03:07.0705074Z,2017-03-07T21:03:10.4966739Z,2,2017-03-07T21:03:09.6280000Z,The Complicated Badger,/images/BreniverMardahaga.png,Breniver,Mardahaga,Breniver.Mardahaga,3,8725551212,Breniver.Mardahaga@TheComplicatedBadger.com,1,3
d7caa4ec-dc04-449a-bd5c-3b1dc19573c0,54,64,150,94,17.88391952,96.319800523724311,0,21.084312085229,0,17104.96256,0.156364604,8,0,1,0,6.59183693407975,1,5d76ccfc-51d5-4569-b106-8ee3c79e72f8,f8e25324-9734-4f6b-b57f-9d6f30485e86,4,-87.891584,41.894693,2017-03-07T21:03:08.5442004Z,2017-03-07T21:03:11.9498021Z,1,2017-03-07T21:03:12.6620000Z,The Complicated Badger,/images/JillAniua.png,Jill,Aniua,Jill.Aniua,3,8725551212,Jill.Aniua@TheComplicatedBadger.com,2,2
fc540bfa-136a-4733-b87d-d6d20eeae310,57,73,235,99,18.56690281,96.087058467365367,0,57.3376396030894,0,18127.66358,0.192194497,19,0,2,0,5.98125838278901,1,c33e1580-ef37-4963-b1aa-94c3accee6e5,257b8b85-71be-41dd-a14c-f7b62fdae437,4,-87.891584,41.894693,2017-03-07T21:03:08.6969394Z,2017-03-07T21:03:12.0747994Z,2,2017-03-07T21:03:11.2540000Z,The Complicated Badger,/images/JilonnaAnimesh.png,Jilonna,Animesh,Jilonna.Animesh,3,8725551212,Jilonna.Animesh@TheComplicatedBadger.com,2,3
7b335331-75a9-4c95-8fd5-de13101287a8,23,68,145,103,19.00152854,96.943283369738282,0,71.1300911188157,0,18778.47332,0.214995338,26,1,0,0,7.65123580139132,1,5070a9d0-463c-4223-af2c-4f7b04b8bba2,fcafe651-f8a2-44d5-a6c1-7a5f2422bc00,4,-87.891584,41.894693,2017-03-07T21:03:12.3534486Z,2017-03-07T21:03:15.8579142Z,0,2017-03-07T21:03:15.7830000Z,The Complicated Badger,/images/AlaebryllaAnshuga.png,Alaebrylla,Anshuga,Alaebrylla.Anshuga,3,8725551212,Alaebrylla.Anshuga@TheComplicatedBadger.com,2,4
435942dd-be1f-4c8e-b63f-b26adfd308f8,36,73,223,106,19.37406488,96.598706790990519,0,83.5725867287958,0,19336.31024,0.234538916,32,1,0,0,3.51547703379336,1,17c6aabe-a9f1-4c07-812f-07e27c63e094,6209705c-e8e8-4a68-8b9f-db5945670aed,4,-87.891584,41.894693,2017-03-07T21:03:12.5835403Z,2017-03-07T21:03:15.9985293Z,0,2017-03-07T21:03:16.0170000Z,The Complicated Badger,/images/ElolonnaDrahaua.png,Elolonna,Drahaua,Elolonna.Drahaua,3,8725551212,Elolonna.Drahaua@TheComplicatedBadger.com,2,4
51798043-860e-4e1f-8804-d6d72724b4a7,34,72,195,106,19.37406488,96.058195356306712,0,85.530197870535,0,19336.31024,0.234538916,32,1,0,0,9.27591869206436,1,a33c218e-7bb4-4691-84f8-38b7ba2a0f5c,cc0ccbee-0c54-4d18-a027-2edd6e158c71,4,-87.891584,41.894693,2017-03-07T21:03:12.7465698Z,2017-03-07T21:03:16.1235297Z,2,2017-03-07T21:03:15.3160000Z,The Complicated Badger,/images/BreniverMardahaga.png,Breniver,Mardahaga,Breniver.Mardahaga,3,8725551212,Breniver.Mardahaga@TheComplicatedBadger.com,1,3
d7caa4ec-dc04-449a-bd5c-3b1dc19573c0,54,64,150,93,17.82183013,96.8170101720919,0,20.1160024671555,0,17011.98974,0.153107341,7,0,1,0,6.56391590383964,1,7f53c3ca-1ecb-469c-be7b-db4f2e99ae70,f8e25324-9734-4f6b-b57f-9d6f30485e86,4,-87.891584,41.894693,2017-03-07T21:03:14.0421845Z,2017-03-07T21:03:17.4828834Z,1,2017-03-07T21:03:18.1540000Z,The Complicated Badger,/images/JillAniua.png,Jill,Aniua,Jill.Aniua,3,8725551212,Jill.Aniua@TheComplicatedBadger.com,2,2
fc540bfa-136a-4733-b87d-d6d20eeae310,57,73,235,100,18.69108159,96.601281449944381,0,62.4503532987645,0,18313.60922,0.198709023,21,1,2,0,5.9597943702925,1,95efb9fd-e7d9-4ce8-811d-40839de79eb1,257b8b85-71be-41dd-a14c-f7b62fdae437,4,-87.891584,41.894693,2017-03-07T21:03:14.3176631Z,2017-03-07T21:03:17.7328929Z,2,2017-03-07T21:03:16.8830000Z,The Complicated Badger,/images/JilonnaAnimesh.png,Jilonna,Animesh,Jilonna.Animesh,3,8725551212,Jilonna.Animesh@TheComplicatedBadger.com,2,3
7b335331-75a9-4c95-8fd5-de13101287a8,23,68,145,103,19.00152854,96.198460419289049,0,71.3050287744483,0,18778.47332,0.214995338,26,1,0,0,7.6896987564719,1,75783437-e5b8-467e-aec6-9bfbcdb007cb,fcafe651-f8a2-44d5-a6c1-7a5f2422bc00,4,-87.891584,41.894693,2017-03-07T21:03:17.7105973Z,2017-03-07T21:03:21.1547611Z,0,2017-03-07T21:03:21.1380000Z,The Complicated Badger,/images/AlaebryllaAnshuga.png,Alaebrylla,Anshuga,Alaebrylla.Anshuga,3,8725551212,Alaebrylla.Anshuga@TheComplicatedBadger.com,2,4
435942dd-be1f-4c8e-b63f-b26adfd308f8,36,73,223,106,19.37406488,96.11731946846345,0,83.6136462642694,0,19336.31024,0.234538916,32,1,0,0,3.49652571294896,1,97abb772-eace-4678-84e0-d15c2e445991,6209705c-e8e8-4a68-8b9f-db5945670aed,4,-87.891584,41.894693,2017-03-07T21:03:17.9548466Z,2017-03-07T21:03:21.3735305Z,0,2017-03-07T21:03:21.3880000Z,The Complicated Badger,/images/ElolonnaDrahaua.png,Elolonna,Drahaua,Elolonna.Drahaua,3,8725551212,Elolonna.Drahaua@TheComplicatedBadger.com,2,4
51798043-860e-4e1f-8804-d6d72724b4a7,34,72,195,107,19.49824366,96.4026704628033,0,90.7830147470554,0,19522.25588,0.241053442,34,1,0,0,9.22652585729302,1,ee0ad2e4-2c96-4807-b086-d40409844d0c,cc0ccbee-0c54-4d18-a027-2edd6e158c71,4,-87.891584,41.894693,2017-03-07T21:03:18.0216245Z,2017-03-07T21:03:21.6132191Z,2,2017-03-07T21:03:20.5790000Z,The Complicated Badger,/images/BreniverMardahaga.png,Breniver,Mardahaga,Breniver.Mardahaga,3,8725551212,Breniver.Mardahaga@TheComplicatedBadger.com,1,3
d7caa4ec-dc04-449a-bd5c-3b1dc19573c0,54,64,150,93,17.82183013,96.341928810040429,0,19.5068213694176,0,17011.98974,0.153107341,7,0,1,0,6.5363142714621,1,eb39e10a-d3b8-4947-a72c-25ec73644340,f8e25324-9734-4f6b-b57f-9d6f30485e86,4,-87.891584,41.894693,2017-03-07T21:03:19.3035211Z,2017-03-07T21:03:22.9672821Z,1,2017-03-07T21:03:23.4280000Z,The Complicated Badger,/images/JillAniua.png,Jill,Aniua,Jill.Aniua,3,8725551212,Jill.Aniua@TheComplicatedBadger.com,2,2
fc540bfa-136a-4733-b87d-d6d20eeae310,57,73,235,100,18.69108159,96.847837176568731,0,60.83355637351,0,18313.60922,0.198709023,21,1,3,0,5.93849137614608,1,39a62215-0730-4cec-b83c-b92023ca2f18,257b8b85-71be-41dd-a14c-f7b62fdae437,4,-87.891584,41.894693,2017-03-07T21:03:19.6356174Z,2017-03-07T21:03:23.2172803Z,2,2017-03-07T21:03:22.1990000Z,The Complicated Badger,/images/JilonnaAnimesh.png,Jilonna,Animesh,Jilonna.Animesh,3,8725551212,Jilonna.Animesh@TheComplicatedBadger.com,2,3
7b335331-75a9-4c95-8fd5-de13101287a8,23,68,145,103,19.00152854,96.369503118735508,0,71.479966430081,0,18778.47332,0.214995338,26,1,0,0,7.72554858098718,1,7f593acb-6c98-46e4-a388-f382c7360377,fcafe651-f8a2-44d5-a6c1-7a5f2422bc00,4,-87.891584,41.894693,2017-03-07T21:03:23.0183004Z,2017-03-07T21:03:26.4204067Z,0,2017-03-07T21:03:26.4490000Z,The Complicated Badger,/images/AlaebryllaAnshuga.png,Alaebrylla,Anshuga,Alaebrylla.Anshuga,3,8725551212,Alaebrylla.Anshuga@TheComplicatedBadger.com,2,4
435942dd-be1f-4c8e-b63f-b26adfd308f8,36,73,223,106,19.37406488,96.651498381351814,0,83.6547057997431,0,19336.31024,0.234538916,32,1,0,0,3.47787761411586,1,7a98592f-82a2-492e-98c6-c50f6392c28f,6209705c-e8e8-4a68-8b9f-db5945670aed,4,-87.891584,41.894693,2017-03-07T21:03:23.3108757Z,2017-03-07T21:03:27.3578846Z,0,2017-03-07T21:03:26.7460000Z,The Complicated Badger,/images/ElolonnaDrahaua.png,Elolonna,Drahaua,Elolonna.Drahaua,3,8725551212,Elolonna.Drahaua@TheComplicatedBadger.com,2,4
51798043-860e-4e1f-8804-d6d72724b4a7,34,72,195,108,19.62242244,96.404581716006888,0,96.0358316235757,0,19708.20152,0.247567968,36,1,0,0,9.17791375407249,1,4f995bda-109c-4e64-9c69-28b718091709,cc0ccbee-0c54-4d18-a027-2edd6e158c71,4,-87.891584,41.894693,2017-03-07T21:03:23.3318855Z,2017-03-07T21:03:27.3578846Z,2,2017-03-07T21:03:25.8870000Z,The Complicated Badger,/images/BreniverMardahaga.png,Breniver,Mardahaga,Breniver.Mardahaga,3,8725551212,Breniver.Mardahaga@TheComplicatedBadger.com,1,3
d7caa4ec-dc04-449a-bd5c-3b1dc19573c0,54,64,150,93,17.82183013,96.674857864470624,0,18.8976402716796,0,17011.98974,0.153107341,7,0,1,0,6.5090271324159,1,c7e16874-a0fe-45c0-a4eb-a9aca771427b,f8e25324-9734-4f6b-b57f-9d6f30485e86,4,-87.891584,41.894693,2017-03-07T21:03:24.6052529Z,2017-03-07T21:03:27.9990153Z,1,2017-03-07T21:03:28.7240000Z,The Complicated Badger,/images/JillAniua.png,Jill,Aniua,Jill.Aniua,3,8725551212,Jill.Aniua@TheComplicatedBadger.com,2,2
fc540bfa-136a-4733-b87d-d6d20eeae310,57,73,235,100,18.6289922,96.214891232184556,0,59.2167594482555,0,18220.6364,0.19545176,20,0,3,0,5.91735028236973,1,70c3a0db-c1f5-4cf9-af06-68acd545668e,257b8b85-71be-41dd-a14c-f7b62fdae437,4,-87.891584,41.894693,2017-03-07T21:03:24.9478829Z,2017-03-07T21:03:28.7016360Z,2,2017-03-07T21:03:27.5190000Z,The Complicated Badger,/images/JilonnaAnimesh.png,Jilonna,Animesh,Jilonna.Animesh,3,8725551212,Jilonna.Animesh@TheComplicatedBadger.com,2,3
7b335331-75a9-4c95-8fd5-de13101287a8,23,68,145,102,18.93943915,96.554911760406057,0,68.5585923816643,0,18685.5005,0.211738075,25,1,0,0,7.75894617228831,1,cb55729d-2af7-4473-8dcb-f7040b78b288,fcafe651-f8a2-44d5-a6c1-7a5f2422bc00,4,-87.891584,41.894693,2017-03-07T21:03:37.9025526Z,2017-03-07T21:03:41.2837966Z,0,2017-03-07T21:03:41.3290000Z,The Complicated Badger,/images/AlaebryllaAnshuga.png,Alaebrylla,Anshuga,Alaebrylla.Anshuga,3,8725551212,Alaebrylla.Anshuga@TheComplicatedBadger.com,2,4
435942dd-be1f-4c8e-b63f-b26adfd308f8,36,73,223,105,19.31197549,96.45858158006267,0,80.656381511058,0,19243.33742,0.231281653,31,1,0,0,3.45952473665224,1,fc57d179-d5c4-4456-a46d-231e83f40f70,6209705c-e8e8-4a68-8b9f-db5945670aed,4,-87.891584,41.894693,2017-03-07T21:03:38.9175800Z,2017-03-07T21:03:42.7012962Z,0,2017-03-07T21:03:42.3520000Z,The Complicated Badger,/images/ElolonnaDrahaua.png,Elolonna,Drahaua,Elolonna.Drahaua,3,8725551212,Elolonna.Drahaua@TheComplicatedBadger.com,2,4
